Регион,Год,Индекс_физического_объема,Экспорт,Импорт,Прибыль_от_продаж,Фондоотдача,ВРП
Алтайский край,2002,107.363636363636,115671.13,262574.978,73986593.0,0.909748076759606,73107.4
Алтайский край,2003,107.363636363636,134947.596,401143.124,93378715.0,1.12964701979673,88733.3
Алтайский край,2004,107.363636363636,239785.309,651154.148,125849870.0,1.58642957656593,114840.5
Алтайский край,2005,113.6,188294.991,686682.38829,139234181.0,2.00029122244843,135686.4
Алтайский край,2006,118.8,272471.979,510363.899,169756603.0,2.89036562835296,173810.5
Алтайский край,2007,128.2,319035.125,934525.639,214768533.0,4.27226458074134,223563.4
Алтайский край,2008,106.7,627403.412,1291772.069,272830456.0,4.81800240358995,259343.1
Алтайский край,2009,107.363636363636,335190.287,735355.81572,257604762.0,4.53203942635466,265613.3
Алтайский край,2010,107.363636363636,410914.74761,555455.71173,322032931.0,5.07078351221395,302900.7
Алтайский край,2011,107.363636363636,420012.99296,507890.8507,381189108.0,4.75668542564842,332117.8
Алтайский край,2012,107.363636363636,429165.40001,426746.86097,447647184.0,4.4991801592298,368995.2
Алтайский край,2013,104.2,299419.87728,451053.38296,474223382.0,4.3182696650198,416110.3
Алтайский край,2014,103.7,433224.821,737640.707,499933012.0,4.07075674272326,446023.8
Алтайский край,2015,83.2,260486.46794,667279.89554,526274638.0,4.82032046164116,487903.3
Алтайский край,2016,90.0,302022.85948,668489.37488,551786010.0,5.33374501454132,532401.5
Алтайский край,2017,110.0,488138.05244,952954.54193,553938525.0,5.34570903674332,545303.0
Алтайский край,2018,121.7,510540.20446,1138371.4235,637153611.0,5.86238638372493,579740.5
Алтайский край,2019,100.9,500073.96248,1155073.72331,668157140.0,5.99035612779314,630813.8
Амурская область,2002,109.354545454546,24328.186,70700.581,31939500.0,0.798506094875461,45717.5
Амурская область,2003,109.354545454546,36331.756,76642.533,40775852.0,0.922618934062229,53199.9
Амурская область,2004,109.354545454546,49969.111,99395.76,49115812.0,0.855756478460698,64250.2
Амурская область,2005,97.6,116554.067,153162.607,56503966.0,1.21804739228839,76861.2
Амурская область,2006,84.2,138417.378,113605.848,65673507.0,1.36851306490175,95090.9
Амурская область,2007,113.3,277428.888,131337.122,85180167.0,1.48432665474172,111761.2
Амурская область,2008,121.8,403662.61,158312.877,105650629.0,4.04929639922445,131563.7
Амурская область,2009,109.354545454546,214915.001,131007.633,127290770.0,3.33571441739862,151118.6
Амурская область,2010,109.354545454546,287405.49779,137910.624,145482801.0,3.00400893115651,178689.6
Амурская область,2011,109.354545454546,520418.25831,228444.58551,191362889.0,3.11403484759064,225401.7
Амурская область,2012,109.354545454546,753616.23126,334642.24875,192733560.0,2.33795240252269,229407.1
Амурская область,2013,97.1,474424.42324,351794.8142,194128703.0,2.13821280736255,210700.9
Амурская область,2014,70.3,498557.2,383345.003,206831905.0,2.2392185437138,232053.0
Амурская область,2015,131.1,277004.6702,398584.42699,223441737.0,2.60350440241882,277380.4
Амурская область,2016,114.2,165838.23369,340279.75966,209827288.0,2.38636006211046,297531.0
Амурская область,2017,137.0,208022.67313,308650.58358,228549637.0,2.63548774690253,299181.0
Амурская область,2018,110.1,312741.02339,371766.52417,252443583.0,2.6380091247861,334164.4
Амурская область,2019,126.2,272468.59419,480548.3435,257535112.0,1.82675755415702,412481.1
Архангельская область,2002,105.609090909091,147579.566,658052.745,84333412.0,1.29310463703625,83158.8
Архангельская область,2003,105.609090909091,115443.786,744764.142,104208051.0,1.54803485944982,103951.3
Архангельская область,2004,105.609090909091,132132.662,849693.143,125532322.0,1.20814694506464,142564.7
Архангельская область,2005,118.4,119872.24845,886172.26861,176437626.0,1.56146463542316,166433.4
Архангельская область,2006,159.1,311977.048,1077295.576,179824969.0,1.64173871326558,215932.7
Архангельская область,2007,120.4,328511.376,1335417.328,205032383.0,1.8024196650199,268672.1
Архангельская область,2008,86.0,402612.9,2304618.635,224172431.0,2.04371735035253,289755.9
Архангельская область,2009,105.609090909091,238995.102,4052086.519,245349764.0,1.30649641214261,323606.8
Архангельская область,2010,105.609090909091,214837.31307,5508054.17512,344491610.0,1.62883488965783,372804.8
Архангельская область,2011,105.609090909091,182408.93186,4703335.52639,383660984.0,1.81372522853317,439116.8
Архангельская область,2012,105.609090909091,235131.77684,2739236.3692,367329134.0,1.67553315436136,472470.9
Архангельская область,2013,79.2,236118.28457,1266148.62529,381506494.0,1.6368257453935,500095.1
Архангельская область,2014,90.5,202622.112,2302624.718,397466779.0,1.53851470673966,542695.3
Архангельская область,2015,92.5,125917.72676,2048230.47811,406559670.0,2.14870109658491,627698.1
Архангельская область,2016,96.1,217747.47459,2088476.56606,442280040.0,2.15225300272958,713043.9
Архангельская область,2017,145.0,192869.75461,2406471.59905,463122190.0,2.09530348796281,759206.5
Архангельская область,2018,85.6,232075.92249,2958320.94588,515899087.0,1.9660320374146,865723.3
Архангельская область,2019,88.9,272472.06736,2304550.79728,520631022.0,2.05109208209373,890166.5
Астраханская область,2002,101.454545454545,116213.416,234255.13,36324604.0,1.3458873661239,40994.9
Астраханская область,2003,101.454545454545,125334.264,333939.496,44028809.0,1.60461438791813,50659.8
Астраханская область,2004,101.454545454545,85232.328,195643.064,54006367.0,1.85517117605826,56710.9
Астраханская область,2005,83.3,125378.209,196490.432,60603259.0,2.04302262539473,70127.6
Астраханская область,2006,117.9,203292.765,286373.642,62825141.0,2.18271999966654,85112.1
Астраханская область,2007,134.7,194711.811,303610.609,81047291.0,2.81752003815496,100359.2
Астраханская область,2008,105.9,223419.862,1005951.638,125636336.0,3.69086715793443,147549.1
Астраханская область,2009,101.454545454545,355244.399,272226.533,102452085.0,2.85140203362815,134418.2
Астраханская область,2010,101.454545454545,271150.9445,360426.43959,114532182.0,2.07735823750122,144888.8
Астраханская область,2011,101.454545454545,227784.37893,416853.98235,131900359.0,1.53813920005191,172616.6
Астраханская область,2012,101.454545454545,384778.74903,529857.54143,161671249.0,1.71285786012466,209654.4
Астраханская область,2013,137.0,386426.0676,656693.4802,197185873.0,1.92319962337494,273917.1
Астраханская область,2014,80.7,502817.37,977527.755,214874371.0,1.92555347476257,296319.3
Астраханская область,2015,89.0,264440.71204,416884.64998,213695244.0,1.72239239391711,322303.0
Астраханская область,2016,104.1,357668.05795,320752.26636,239314981.0,1.31895906356587,368485.4
Астраханская область,2017,118.0,159996.09895,720286.73088,336218570.0,1.65508724506155,442608.8
Астраханская область,2018,63.1,646835.51905,951101.82046,459853128.0,1.61699038855658,579210.0
Астраханская область,2019,82.3,130402.47377,453320.71468,439524855.0,1.48239805728762,602306.7
Белгородская область,2002,106.654545454545,610498.635,507759.947,101464823.0,1.81267137694749,62404.4
Белгородская область,2003,106.654545454545,838141.172,643256.751,125743811.0,2.28719412592876,76054.5
Белгородская область,2004,106.654545454545,1291443.94728,980998.137,172016083.0,3.22952307135279,114409.3
Белгородская область,2005,135.2,1249824.462,1388639.652,230267401.0,3.83939665792331,144987.8
Белгородская область,2006,125.2,2215566.32253,1522195.853,267835039.0,3.7323596723855,178846.1
Белгородская область,2007,124.2,4033220.15,2316172.688,401502404.0,4.35279880770679,237013.3
Белгородская область,2008,105.1,4994042.18942,3704094.42225,548939446.0,4.59659557463641,317656.3
Белгородская область,2009,106.654545454545,2132647.863,1755295.717,493949301.0,3.33194431717711,304345.3
Белгородская область,2010,106.654545454545,4276352.94261,2694700.39599,640351380.0,3.82467243131685,398361.4
Белгородская область,2011,106.654545454545,6629438.64269,3821706.30703,818860496.0,4.56734408913133,507839.8
Белгородская область,2012,106.654545454545,5221510.3727,3425755.73431,876497609.0,4.33397920408037,545517.2
Белгородская область,2013,89.5,4083188.89929,3154490.62489,913915272.0,4.30361922725766,569006.4
Белгородская область,2014,90.5,3271001.546,3203125.801,1020192462.0,4.46798958158871,619677.7
Белгородская область,2015,113.7,1822754.43182,2428132.23692,1095127568.0,4.51841932699967,693379.4
Белгородская область,2016,91.3,1401456.44085,2187183.74902,1135364296.0,4.57287560346591,778027.8
Белгородская область,2017,92.0,1610457.66167,2789832.31333,1164646993.0,3.99258111021625,837306.8
Белгородская область,2018,89.9,1486484.49044,3339481.72864,1288013885.0,4.11409010545175,911597.9
Белгородская область,2019,116.6,1477191.3154,3243751.86538,1333073431.0,4.20097155817099,955951.6
Брянская область,2002,104.081818181818,212397.226,164936.135,42688876.0,0.793628562824588,37374.1
Брянская область,2003,104.081818181818,423793.614,101957.778,56841038.0,1.2941199260064,43700.3
Брянская область,2004,104.081818181818,567748.973,448755.04,68731933.0,1.52420240567714,51003.4
Брянская область,2005,86.5,370957.424,131958.736,79387221.0,1.6500207589767,66692.3
Брянская область,2006,112.2,482148.43,147002.036,94285271.0,2.05859577117202,82100.4
Брянская область,2007,150.3,760215.072,679911.61,119560330.0,2.43611879004286,102706.2
Брянская область,2008,97.6,1002195.132,325428.923,142087327.0,3.42387392916662,125834.4
Брянская область,2009,104.081818181818,559412.824,99516.032,152894472.0,3.28253137043643,126477.4
Брянская область,2010,104.081818181818,877034.7423,175059.48921,179158115.0,3.25750679940446,147024.0
Брянская область,2011,104.081818181818,1258913.36366,171314.61129,237244974.0,3.53471160326577,174211.8
Брянская область,2012,104.081818181818,1258890.69023,157625.34557,255271775.0,1.62122330678144,207397.5
Брянская область,2013,123.3,1325651.72781,109930.14753,267385637.0,1.41685429872017,219502.8
Брянская область,2014,102.9,1347067.994,367590.947,268909965.0,1.27253489344536,242722.4
Брянская область,2015,86.5,639017.91811,352146.35835,293947168.0,1.1984900674325,271782.5
Брянская область,2016,102.9,583957.76384,214515.37659,305787189.0,1.35557790876353,316489.4
Брянская область,2017,78.0,726720.41548,272926.9795,316318258.0,1.33176422796611,341177.8
Брянская область,2018,103.6,809422.20121,325990.5089,351542614.0,1.39690787796595,367157.1
Брянская область,2019,101.1,856149.75292,365196.59593,414515366.0,1.50486849491634,397714.3
Владимирская область,2002,106.172727272727,197411.879,147411.799,70954601.0,1.30160121147404,50359.9
Владимирская область,2003,106.172727272727,225755.51035,202923.07213,89817420.0,1.7314818740508,61818.6
Владимирская область,2004,106.172727272727,239789.67679,182482.60528,107620183.0,2.04128946982394,74207.0
Владимирская область,2005,107.4,277530.54698,178756.56746,124546761.0,2.45393314214829,86926.8
Владимирская область,2006,105.1,469461.57117,201410.195,157348673.0,3.54587214390513,112841.7
Владимирская область,2007,126.2,809568.83949,351987.332,224519425.0,4.47218260793433,146663.0
Владимирская область,2008,103.9,961153.84198,404653.37612,252474114.0,4.61891006869613,175395.7
Владимирская область,2009,106.172727272727,726262.21506,396611.72568,263932482.0,4.18394283309574,185824.6
Владимирская область,2010,106.172727272727,1051704.3511,356595.56408,311707727.0,4.16408130642181,224759.2
Владимирская область,2011,106.172727272727,1392562.75048,291538.64856,378089793.0,4.46565144751481,261222.6
Владимирская область,2012,106.172727272727,1451596.12752,302835.24111,416951187.0,4.42827660904508,286018.6
Владимирская область,2013,100.2,1531409.66541,344654.67137,454611803.0,4.22605139024232,306641.4
Владимирская область,2014,113.0,1616152.096,989086.318,512994569.0,4.30460547171609,328064.2
Владимирская область,2015,100.1,1212002.36503,671185.83209,532636889.0,4.31582967778589,368489.2
Владимирская область,2016,100.1,1202662.26525,633780.83666,567073937.0,4.45670944212051,431549.8
Владимирская область,2017,111.0,1484004.66816,671893.23651,545710084.0,4.30100632070869,449849.2
Владимирская область,2018,87.8,1607225.60538,843837.64231,615624606.0,4.47636538015645,480027.8
Владимирская область,2019,113.1,1427217.54666,617697.80732,694379323.0,4.69064136471304,537434.6
Волгоградская область,2002,102.363636363636,277530.283,1293042.112,134823378.0,1.52058704654549,104341.2
Волгоградская область,2003,102.363636363636,372912.919,1624585.363,171218645.0,1.75858612194411,128622.2
Волгоградская область,2004,102.363636363636,409079.36,1235926.612,209541713.0,2.3847165656293,154337.7
Волгоградская область,2005,119.3,376015.763,1034850.881,329459975.0,3.98306208575858,203232.2
Волгоградская область,2006,72.0,427274.605,1786633.076,399375987.0,4.65983340260889,252142.7
Волгоградская область,2007,134.5,843352.914,3117255.876,497755958.0,5.59007173456143,331766.8
Волгоградская область,2008,106.5,979278.987,4141609.843,622322849.0,6.80332895177491,416678.5
Волгоградская область,2009,102.363636363636,671986.175,2192132.836,547807025.0,5.2504175517163,377514.3
Волгоградская область,2010,102.363636363636,969685.79274,2541834.34354,665531056.0,6.01667020413177,433473.7
Волгоградская область,2011,102.363636363636,1260902.21346,3493276.90464,782994652.0,5.66733897121419,508433.3
Волгоградская область,2012,102.363636363636,1337820.24274,4138006.67885,862261038.0,5.77611012832681,571516.1
Волгоградская область,2013,91.5,1094561.68984,4063232.51201,927311274.0,5.53635071675128,607472.2
Волгоградская область,2014,120.1,1771426.974,4279202.906,1038906901.0,5.6466987719114,715409.6
Волгоградская область,2015,95.7,1040322.87213,2052799.82599,1052073480.0,5.46668586378574,740458.0
Волгоградская область,2016,90.9,670985.33589,1315408.33784,1038740416.0,4.05455472835347,825586.5
Волгоградская область,2017,105.0,715934.75918,1552177.09585,1109141554.0,4.0922229506781,850263.7
Волгоградская область,2018,88.1,910724.96141,1935060.72951,1279098787.0,4.47335119257948,927811.7
Волгоградская область,2019,102.4,704509.32463,1477323.17543,1282676310.0,4.41503970328625,961413.3
Вологодская область,2002,95.8818181818182,190094.406,1297521.538,138594532.0,2.47276196434937,80731.9
Вологодская область,2003,95.8818181818182,195044.102,1508310.4,180536657.0,2.91665137989632,107544.6
Вологодская область,2004,95.8818181818182,339712.133,2695932.6964,272844320.0,4.07259250401612,161378.6
Вологодская область,2005,118.8,321461.526,2707885.2253,316186847.0,4.915488808119,193966.1
Вологодская область,2006,92.6,343150.493,2044026.297,374995854.0,4.54155078617177,201939.2
Вологодская область,2007,97.8,501767.26,2925910.176,443655609.0,4.22668144486921,243336.3
Вологодская область,2008,79.1,564967.773,4524942.511,547612199.0,4.83703919469631,294926.2
Вологодская область,2009,95.8818181818182,413037.602,2344912.159,370493878.0,3.16427235403076,213396.9
Вологодская область,2010,95.8818181818182,378509.13299,3834143.59872,475157821.0,3.73734417429529,262432.7
Вологодская область,2011,95.8818181818182,681219.45176,4393409.36006,608816225.0,4.61685116865494,323067.9
Вологодская область,2012,95.8818181818182,530112.20721,3974498.65014,587924402.0,3.80091427002621,355291.3
Вологодская область,2013,38.7,506538.56166,3677005.71542,560850873.0,3.27226672813361,346227.6
Вологодская область,2014,80.5,642706.446,3538297.96,619433944.0,3.82203615130539,387211.7
Вологодская область,2015,90.4,683775.17586,3358578.07409,703027535.0,4.3539615726684,478893.0
Вологодская область,2016,128.4,603769.91361,2881500.6335,729181269.0,4.51489333212365,509931.7
Вологодская область,2017,108.0,668684.5285,3455074.90899,953924112.0,4.34256774280659,542663.4
Вологодская область,2018,102.3,711096.69773,4711021.98424,1098059270.0,4.1037284811077,615647.7
Вологодская область,2019,118.1,829053.22755,4313452.15622,1220945860.0,4.13982336876753,630137.7
Воронежская область,2002,107.281818181818,225406.454,199974.218,96797635.0,1.17560672973267,83001.1
Воронежская область,2003,107.281818181818,334331.396,309233.304,110477119.0,1.08663216598236,100143.3
Воронежская область,2004,107.281818181818,347812.87545,417680.053,137576162.0,1.43295899544642,117197.6
Воронежская область,2005,108.1,318077.865,473361.681,162887605.0,1.30368631611053,133586.6
Воронежская область,2006,112.4,408716.27815,656701.398,195621067.0,1.55420970880993,166176.5
Воронежская область,2007,126.2,801234.418,960336.867,257276894.0,1.7716554552439,222811.9
Воронежская область,2008,117.7,895103.822,967722.7022,312360589.0,1.91925468609363,287072.1
Воронежская область,2009,107.281818181818,430923.027,649268.87218,330631183.0,1.90291932824416,301729.1
Воронежская область,2010,107.281818181818,829591.08918,984379.88682,415658293.0,2.48324625773094,346568.2
Воронежская область,2011,107.281818181818,1086242.35832,1251889.02009,503172944.0,2.72022151016906,474973.9
Воронежская область,2012,107.281818181818,1216865.63595,1601225.52067,585487967.0,2.91712859446411,563965.4
Воронежская область,2013,113.9,1027566.79435,1433833.84829,633901661.0,3.20377090939712,611720.4
Воронежская область,2014,108.0,1096972.212,1565262.099,753131199.0,3.85642055068217,717667.2
Воронежская область,2015,100.3,717707.1966,1356774.95949,835826443.0,3.88500209595656,805969.6
Воронежская область,2016,100.1,822779.37359,1146735.903,881843233.0,3.99624409326262,827928.6
Воронежская область,2017,100.0,1310532.57928,1324425.4054,869356612.0,3.65978517877483,873429.4
Воронежская область,2018,88.9,928377.16638,1576744.12361,937374317.0,3.38925234872867,951292.3
Воронежская область,2019,104.5,876346.32542,1221649.52409,953022859.0,3.13518267109775,1002597.7
Дальневосточный федеральный округ,2002,101.418181818182,1357944.437,3804974.07,509059738.0,0.920934362810236,553546.2
Дальневосточный федеральный округ,2003,101.418181818182,1783486.41903,4307552.622,570354918.0,1.05676237506372,666492.8
Дальневосточный федеральный округ,2004,101.418181818182,3399647.45005,6109334.338,681964327.0,1.19771375279518,803628.7
Дальневосточный федеральный округ,2005,105.5,5720112.661,6369466.348,787264694.0,1.36510729741008,970981.7
Дальневосточный федеральный округ,2006,97.2,5915391.97425,5763566.142,891294500.0,1.50611690216504,1181517.6
Дальневосточный федеральный округ,2007,113.2,7901067.04533,12360983.986,1096932045.0,1.57173988699258,1495391.1
Дальневосточный федеральный округ,2008,107.8,8679422.83998,14164161.71399,1292485748.0,1.6847844688944,1799908.4
Дальневосточный федеральный округ,2009,101.418181818182,4971509.62845,11832698.9608,1489130990.0,1.02724608987882,2000294.8
Дальневосточный федеральный округ,2010,101.418181818182,7721395.03004,18677035.85938,1843452537.0,1.20438471849888,2410988.7
Дальневосточный федеральный округ,2011,101.418181818182,9093808.33132,24462334.44963,2282954569.0,1.40135305322054,2890065.3
Дальневосточный федеральный округ,2012,101.418181818182,10594139.1547,25813342.73127,2488824653.0,1.45381419634676,3090998.6
Дальневосточный федеральный округ,2013,80.5,11964521.07163,25954239.19974,2491402993.0,1.37484833667406,3239564.1
Дальневосточный федеральный округ,2014,94.8,10582555.348,28676789.126,3033521987.0,1.42840827034303,3634851.4
Дальневосточный федеральный округ,2015,96.6,5882383.59823,20639619.53629,3269548945.0,1.34393685114218,4033862.5
Дальневосточный федеральный округ,2016,97.1,5793638.26101,18640537.20247,3382941930.0,1.28577886012287,4481568.0
Дальневосточный федеральный округ,2017,117.0,6287763.93691,22246029.4469,3440266341.0,1.34274267078398,4679280.8
Дальневосточный федеральный округ,2018,102.6,6175503.85886,27817463.18695,4274329268.0,1.5211327405055,5597118.0
Дальневосточный федеральный округ,2019,103.3,8268227.77918,28107948.23401,4981131961.0,1.58326377882781,5971487.7
Еврейская автономная область,2002,98.2,4115.922,8098.917,3008753.0,0.439105278864474,6838.5
Еврейская автономная область,2003,98.2,3676.099,8416.459,3563383.0,0.599094320394445,8564.6
Еврейская автономная область,2004,98.2,764888.202,304382.864,3402073.0,0.595834458602245,11230.9
Еврейская автономная область,2005,156.1,54539.421,27891.578,3502387.0,0.843887539301283,14204.2
Еврейская автономная область,2006,86.0,194817.708,35282.687,5467402.0,2.52105255636869,17976.8
Еврейская автономная область,2007,112.9,271043.76821,286124.123,4845614.0,3.22755179245051,23726.1
Еврейская автономная область,2008,81.5,65052.808,679318.303,6672235.0,5.6448665528381,23977.0
Еврейская автономная область,2009,98.2,19183.992,13280.852,4914715.0,2.96351942947126,25320.0
Еврейская автономная область,2010,98.2,39633.68357,9227.79965,7249258.0,4.54045665182742,31555.9
Еврейская автономная область,2011,98.2,60099.71348,11294.9149,8800020.0,3.81402120220498,39467.0
Еврейская автономная область,2012,98.2,45051.93942,16622.31579,9069611.0,3.14768436673592,42743.6
Еврейская автономная область,2013,47.7,83216.70754,16971.69478,11556269.0,3.07447530533606,38428.7
Еврейская автономная область,2014,73.7,70542.545,23563.082,11777077.0,2.05410436390777,41948.1
Еврейская автономная область,2015,122.0,40786.56178,37349.60562,7549007.0,1.92058813726109,44554.8
Еврейская автономная область,2016,100.7,27224.75032,34543.93353,7631165.0,1.71426377305153,48563.2
Еврейская автономная область,2017,74.0,34941.0736,119112.09107,14458049.0,1.10113411296802,55268.0
Еврейская автономная область,2018,140.9,29080.23411,149655.4562,16164573.0,0.74415838325932,54577.8
Еврейская автономная область,2019,84.7,23442.88543,121717.95694,21734941.0,0.980040393971185,56570.5
Забайкальский край,2002,102.254545454545,206125.52,87703.71,49351168.0,0.517064070128272,44555.8
Забайкальский край,2003,102.254545454545,104348.264,89124.185,25969361.0,0.030996161502672,53145.5
Забайкальский край,2004,102.254545454545,99084.327,84539.943,32220735.0,0.385903053259853,61261.8
Забайкальский край,2005,95.8,133076.054,218605.326,41717296.0,0.457596206103492,69647.1
Забайкальский край,2006,101.4,197488.072,221838.612,57029199.0,0.570428839615534,90732.1
Забайкальский край,2007,135.4,395353.04,345222.5284,67618994.0,0.597979551297879,110822.4
Забайкальский край,2008,128.5,475342.062,213317.384,79498562.0,0.61926628668829,140302.0
Забайкальский край,2009,102.254545454545,279952.507,245290.30779,69296976.0,0.529410775481957,148587.9
Забайкальский край,2010,102.254545454545,382034.15846,131263.53219,79958162.0,0.606432005624397,166742.5
Забайкальский край,2011,102.254545454545,540616.61977,158062.83829,97859639.0,0.657858295349599,203869.0
Забайкальский край,2012,102.254545454545,516664.54633,143171.23454,118234260.0,0.700126227056076,223968.8
Забайкальский край,2013,74.4,499914.78611,123958.30113,118170100.0,0.592727848992751,229239.4
Забайкальский край,2014,107.7,551200.16,217095.116,116546068.0,2.31967347381955,234840.8
Забайкальский край,2015,99.6,474300.6174,205518.70648,128337457.0,2.84771564499605,247666.2
Забайкальский край,2016,104.4,412210.15554,208012.14154,141398431.0,2.93493944221475,279140.7
Забайкальский край,2017,100.0,592961.0651,286628.43523,154755886.0,1.5348217689779,306596.5
Забайкальский край,2018,88.6,548485.52153,433929.53403,165490284.0,3.11061756448968,339838.9
Забайкальский край,2019,89.0,375391.28243,631859.86596,210266889.0,2.32149492062173,364555.6
Ивановская область,2002,98.0818181818182,146936.303,82629.924,31133780.0,1.08340191896105,26981.3
Ивановская область,2003,98.0818181818182,143841.758,99559.869,37785802.0,1.32164922236268,33214.6
Ивановская область,2004,98.0818181818182,214860.215,109246.294,51615469.0,1.74334680127767,40159.4
Ивановская область,2005,104.6,140919.931,118179.185,61263912.0,2.05378526427888,44415.4
Ивановская область,2006,106.2,185818.567,142877.55,73215626.0,2.5612295320468,55090.0
Ивановская область,2007,82.0,289746.887,146343.05277,94063221.0,3.00365628836596,74752.0
Ивановская область,2008,121.7,414968.67029,113472.35056,95866999.0,4.24366480261754,86980.3
Ивановская область,2009,98.0818181818182,466462.001,87024.973,90634573.0,3.83665134927819,87061.9
Ивановская область,2010,98.0818181818182,512319.75768,100304.26146,120758571.0,5.15523939988111,109884.5
Ивановская область,2011,98.0818181818182,736610.63853,119886.00968,141533169.0,5.71766272576734,128905.4
Ивановская область,2012,98.0818181818182,609285.31146,122756.72463,159482233.0,5.77289540948625,136115.0
Ивановская область,2013,102.9,679287.695,114086.63206,163488137.0,5.52744936209245,158228.7
Ивановская область,2014,83.0,771803.539,191274.307,154368902.0,5.78457566501752,151876.8
Ивановская область,2015,67.8,470702.95207,138607.32618,132223223.0,5.78233562607354,180517.5
Ивановская область,2016,85.9,440896.40052,146360.06135,136537259.0,5.61770314024948,205818.6
Ивановская область,2017,108.0,498516.3383,164534.65452,143827314.0,5.95177504312687,212464.7
Ивановская область,2018,92.1,566734.37279,168270.27495,151008948.0,5.81538245627176,232493.6
Ивановская область,2019,124.7,535225.06192,179382.55524,157886360.0,5.52174770901598,249755.8
Иркутская область,2002,104.809090909091,434996.365,2663791.223,179177709.0,0.674437040621562,140195.9
Иркутская область,2003,104.809090909091,416216.818,2739113.556,180032998.0,0.826428558274372,167927.1
Иркутская область,2004,104.809090909091,669625.628,3103800.902,201495044.0,0.74279825756771,213244.2
Иркутская область,2005,103.4,811468.553,3184244.477,236694543.0,0.825752282491295,258095.5
Иркутская область,2006,117.8,888222.623,3706811.0,307599683.0,1.02775036657081,330834.3
Иркутская область,2007,147.7,1424932.35,4549598.64115,390796706.0,1.17305316544652,402654.7
Иркутская область,2008,84.2,1752437.743,4839236.24964,460041429.0,1.15925893211044,438852.4
Иркутская область,2009,104.809090909091,1143816.72144,3689906.977,518632996.0,0.938936508900086,458774.9
Иркутская область,2010,104.809090909091,1172672.69197,4544544.68091,669380082.0,0.905531421460977,546141.0
Иркутская область,2011,104.809090909091,1238325.57834,5265227.35443,765115410.0,0.96646691774202,634561.4
Иркутская область,2012,104.809090909091,1361586.803,7443832.82119,925661810.0,1.15098622918528,737971.6
Иркутская область,2013,91.7,1000297.47055,7808629.48421,1011714974.0,1.39134425422926,805197.5
Иркутская область,2014,92.9,1555462.388,7129186.275,1301464599.0,1.68495202436324,916317.5
Иркутская область,2015,87.6,1389349.53248,6195298.90307,1214803729.0,1.70228617561005,1001717.6
Иркутская область,2016,117.5,1015692.99952,5373391.23485,1145407896.0,1.59590887896734,1139206.8
Иркутская область,2017,97.0,1257505.88681,5847785.48592,1235400128.0,1.560458545654,1268311.7
Иркутская область,2018,107.9,1769493.41319,6991555.54419,1511947925.0,1.73887301263843,1460512.2
Иркутская область,2019,105.2,1631276.22454,7129312.20749,1557064265.0,1.74072836852454,1545680.6
Кабардино-Балкарская Республика,2002,110.4,7581.339,6710.012,12986173.0,0.836902580111177,22774.5
Кабардино-Балкарская Республика,2003,110.4,8167.178,12010.889,11983679.0,0.755821746952483,25997.4
Кабардино-Балкарская Республика,2004,110.4,8434.93,15914.807,14801406.0,0.747518218233911,29052.9
Кабардино-Балкарская Республика,2005,90.8,12000.669,11880.253,19648450.0,0.984746255671968,36833.4
Кабардино-Балкарская Республика,2006,97.1,24160.415,21118.195,27978841.0,1.74963413131256,43309.7
Кабардино-Балкарская Республика,2007,173.0,44394.33,22251.577,29046883.0,2.36469454057447,48908.7
Кабардино-Балкарская Республика,2008,87.7,89624.502,16031.986,27045931.0,2.50286151401671,58093.4
Кабардино-Балкарская Республика,2009,110.4,71405.133,8343.364,27390473.0,2.07766050838348,65660.1
Кабардино-Балкарская Республика,2010,110.4,68729.11685,15506.42731,41933602.0,2.81204860245239,77086.4
Кабардино-Балкарская Республика,2011,110.4,139566.3841,20249.26122,50574260.0,3.2413289733715,90594.5
Кабардино-Балкарская Республика,2012,110.4,135380.24972,21123.05247,49375744.0,2.89987744013939,106711.2
Кабардино-Балкарская Республика,2013,80.8,56406.33072,14878.67408,44693458.0,2.5430784836255,110971.5
Кабардино-Балкарская Республика,2014,125.8,81230.026,28143.449,45963697.0,2.31664817461221,116886.0
Кабардино-Балкарская Республика,2015,121.5,38446.72964,23009.60552,42243829.0,1.94728458454614,120528.8
Кабардино-Балкарская Республика,2016,109.2,49328.69001,25656.85957,44791925.0,2.11302910284735,152970.8
Кабардино-Балкарская Республика,2017,112.0,70338.87919,26969.12111,36509169.0,1.94529839633382,155221.8
Кабардино-Балкарская Республика,2018,106.2,68493.11974,35676.42784,37130487.0,2.19796253636079,161577.5
Кабардино-Балкарская Республика,2019,110.3,66569.01061,21291.58518,44783859.0,2.67889133229827,171044.4
Калининградская область,2002,97.9545454545455,1558332.446,393807.789,42152486.0,1.111122137545,40120.3
Калининградская область,2003,97.9545454545455,2080429.255,477946.051,49959756.0,1.24687573240182,46757.7
Калининградская область,2004,97.9545454545455,2840233.03451,600872.47431,68477551.0,1.57714085406372,66552.1
Калининградская область,2005,105.6,4149118.974,868416.631,97134577.0,1.84720971385252,81837.6
Калининградская область,2006,93.8,4876763.72,1174562.773,121681364.0,2.18352307030491,103138.7
Калининградская область,2007,112.6,7561966.471,592925.213,205794935.0,3.34088927166518,143927.7
Калининградская область,2008,127.2,8922453.75395,690152.58404,239808205.0,3.56363768778359,179266.7
